id	filename	md5	size	state
03ee68b9-40d5-495b-bf16-e5e1d0ffe5f5	03ee68b9-40d5-495b-bf16-e5e1d0ffe5f5/bf759c42-0d87-4ca7-8e18-bb2815467434.htseq_counts.txt.gz	239c7184586574379be7ebc4a48024ae	240407	validated
04fd34ff-1f2f-44d7-ab03-d290c62ef285	04fd34ff-1f2f-44d7-ab03-d290c62ef285/7e6fc425-ffee-497d-98ef-a6bc0d47af52.htseq_counts.txt.gz	82ec35ead92bf823093a02667242213b	247000	validated
050ab4c1-c70f-4235-affe-77255f93b6f1	050ab4c1-c70f-4235-affe-77255f93b6f1/ab5012c1-9864-4128-82e7-fdd83c115abd.htseq_counts.txt.gz	518786c07e1df573fc438cec742e7b70	241967	validated
05524412-3fd2-467b-8f09-be2d3d76ee5e	05524412-3fd2-467b-8f09-be2d3d76ee5e/d9f8869f-a1bb-401c-9928-7e078f60f0c9.htseq_counts.txt.gz	503e867be082f24cfdd65b1cd4853400	246655	validated
05637f39-f7ce-4171-81ab-08369c239863	05637f39-f7ce-4171-81ab-08369c239863/d350f82a-d5b3-4728-80e6-0dd673194a4b.htseq_counts.txt.gz	e0320155c35e01b34fe2c60cc4c89221	251240	validated
05665aed-b4ad-4646-a02a-a9baef06c09b	05665aed-b4ad-4646-a02a-a9baef06c09b/0ed880db-dab0-4d61-9528-7747f893907b.htseq_counts.txt.gz	aa1d0acb29f21a7074c1b96a4a5a13a3	240705	validated
05671dd6-00ee-4ba9-bf64-a41ca4900a25	05671dd6-00ee-4ba9-bf64-a41ca4900a25/9dbad930-c272-4d2b-9e2e-6a46272a8f31.htseq_counts.txt.gz	b1dc11df59674fc0b0544c268cd53513	244983	validated
05804eb7-cb7e-407f-bc34-c69bbb6ad33a	05804eb7-cb7e-407f-bc34-c69bbb6ad33a/5d734ccb-4b26-4cb7-aa43-cb8534d2d3c6.htseq_counts.txt.gz	9fb8d51ca811816d948a4ddaf94b6e9f	246144	validated
0635d5b4-b4ab-434a-a7d3-8f5d11a4b888	0635d5b4-b4ab-434a-a7d3-8f5d11a4b888/76d61ed9-27dc-4397-becf-c11ee225f1e3.htseq_counts.txt.gz	498e44427ee08acc9d6b88c7a948c417	242336	validated
06583cd4-eefb-42da-8537-879ef830b0bd	06583cd4-eefb-42da-8537-879ef830b0bd/c7e81b38-04ae-434a-ac7a-c41175bfac0e.htseq_counts.txt.gz	79f57370ed8d524c48c0fb42dcb5fdad	242660	validated
0754be0e-5746-4a74-9a07-76f7eb25ca49	0754be0e-5746-4a74-9a07-76f7eb25ca49/57e503b9-544d-44ea-8345-a44986cb68a6.htseq_counts.txt.gz	cfcecbf717a3a39e76e2736436d5bdff	239933	validated
077f5855-cf9b-47d1-ba67-2d2383313eaa	077f5855-cf9b-47d1-ba67-2d2383313eaa/dcf17444-5bd5-4720-a8c0-0fe1b70c9399.htseq_counts.txt.gz	668da3c3406c47eefba683bb3bb897f9	245416	validated
0791607b-9d22-4a34-95b8-210bf065633a	0791607b-9d22-4a34-95b8-210bf065633a/f068292c-e61b-4960-8a31-9936107d8c77.htseq_counts.txt.gz	18af42369f6652085b846f8f863afe6d	240417	validated
07e7dc9e-6d49-45a5-99a8-67672582b00a	07e7dc9e-6d49-45a5-99a8-67672582b00a/c94432c2-97fd-479e-911e-5f0c932647dd.htseq_counts.txt.gz	6fec797db4e62fa16d8ec446d28e544b	247924	validated
0834de7d-3747-40e3-8cdf-494604164e90	0834de7d-3747-40e3-8cdf-494604164e90/d6c90910-6d2b-4792-a1fa-4f8ed4e9fe2e.htseq_counts.txt.gz	bde7b3a20636552d50d7e7ca2fc1fad1	241718	validated
09e6b57b-d56d-430b-ad88-d46d88b68608	09e6b57b-d56d-430b-ad88-d46d88b68608/d66db025-2380-4258-b273-ebb2754bf1c5.htseq_counts.txt.gz	0d6465ec08c7a146b403994e1bccd3c3	242404	validated
09f5f4c4-ba5e-4747-8e8f-a71b4ef35d3c	09f5f4c4-ba5e-4747-8e8f-a71b4ef35d3c/6e7a3cfc-eb59-4a1a-ab45-38bb83d52bc9.htseq_counts.txt.gz	6de0a306a18e2085894146236000b894	241102	validated
0a2073c8-60f2-4bdd-bfa9-78d6f41d03b4	0a2073c8-60f2-4bdd-bfa9-78d6f41d03b4/05d523aa-1258-4173-90c1-dbfc4e849bb7.htseq_counts.txt.gz	026cd9a479aa7dd9decd5fbe5a672706	248261	validated
0ad16237-238d-485d-a554-5fb315c68fbb	0ad16237-238d-485d-a554-5fb315c68fbb/81699ed6-e6b0-4bb9-8729-1cf0c4b56d2f.htseq_counts.txt.gz	9d996012a5245ece3407778329206c9f	241406	validated
0ad7f363-e85c-4f52-a916-2a708e7bab41	0ad7f363-e85c-4f52-a916-2a708e7bab41/d7db2d86-9efb-4170-a3d7-6a4203d50f3e.htseq_counts.txt.gz	a86b4fefd254c5f262c8183f2c4bedc3	249616	validated
0afce1f5-ba6f-48a3-987e-8d49c3267514	0afce1f5-ba6f-48a3-987e-8d49c3267514/bce31c69-6027-49be-ad95-fff47a314c78.htseq_counts.txt.gz	5fe75b9d233dd8838381e1a91ac5dd8f	246219	validated
0b1d38db-8e16-41fb-8fe8-f797a68d4b9d	0b1d38db-8e16-41fb-8fe8-f797a68d4b9d/486dc44d-f4e2-4711-9932-8a242d25a494.htseq_counts.txt.gz	4d811a03595e8727972e764cac205d84	251078	validated
0b7a27fe-7053-4ff5-a5fb-3115d0e69f40	0b7a27fe-7053-4ff5-a5fb-3115d0e69f40/a697e5fd-e4d7-4dce-bc89-4f7a92bee980.htseq_counts.txt.gz	6492dbfceec466936e5b84cb8efdf0ff	241095	validated
0be8a1f9-0126-477c-9b89-17d290e35eb6	0be8a1f9-0126-477c-9b89-17d290e35eb6/f136ba3f-944a-44c5-96c9-7ef7ee62fd36.htseq_counts.txt.gz	c85c466903feaac09cc8e05644679c92	242855	validated
0bfb764d-58c6-4166-8aa7-d294525d040e	0bfb764d-58c6-4166-8aa7-d294525d040e/beead5aa-7990-4de0-99dd-7704f17769eb.htseq_counts.txt.gz	01883d650e92cb64f09e23ebe336e532	243191	validated
0c0fd842-d3ca-420e-a5ba-f2ad0cf45c19	0c0fd842-d3ca-420e-a5ba-f2ad0cf45c19/0def146c-fdcf-41ec-bd50-3168f3ad0b16.htseq_counts.txt.gz	890774fe1e20d59e5c7b7f38a5111a25	242625	validated
0cc2bc7e-0a06-4264-ba91-54840b4c8e56	0cc2bc7e-0a06-4264-ba91-54840b4c8e56/7b2bbfc9-458c-4334-b078-aeda108597ea.htseq_counts.txt.gz	933c05b99359d1a68337370c85b17131	244728	validated
0cdb572c-7f4b-499e-8c43-7567d1a28fa3	0cdb572c-7f4b-499e-8c43-7567d1a28fa3/32371329-efb9-41d1-b485-2f64e30d25d2.htseq_counts.txt.gz	3ba1023d78a5e3567cf83f37a98e8c4e	244761	validated
0ce9b1bc-d3dd-4ba7-97bd-06aeba346e0f	0ce9b1bc-d3dd-4ba7-97bd-06aeba346e0f/422f8c4e-a05e-49c3-a07b-e07490f68aec.htseq_counts.txt.gz	88f8d67e1e76212f040fbc66643de68a	251272	validated
0d8d12f3-96e9-4700-b3f6-26ca62c0c5a1	0d8d12f3-96e9-4700-b3f6-26ca62c0c5a1/26203564-77bd-4dd4-b2a1-68b6f7197ca9.htseq_counts.txt.gz	420c206ac162c2264d1fa668620cf559	241671	validated
0ddef452-f730-40b9-8bc5-b64f1f982430	0ddef452-f730-40b9-8bc5-b64f1f982430/61e2c5ed-652c-4813-abae-e8ae5aeea853.htseq_counts.txt.gz	73841a9995d6d58198a7965dd5b12dd6	245721	validated
0e109a67-3685-4fa0-8c7f-0650c2c0d810	0e109a67-3685-4fa0-8c7f-0650c2c0d810/62702ec8-0b01-4793-ad11-7a6a2ebe70c4.htseq_counts.txt.gz	1b57067ca04a92d9d54b13e1b2bd8d63	239192	validated
0ef3a593-16d0-46fc-bdc9-85d2a728ce0e	0ef3a593-16d0-46fc-bdc9-85d2a728ce0e/effd60ae-5b53-4ed7-9ce0-d41099240b88.htseq_counts.txt.gz	a08cc45ff6debb4680e8739d35586776	248374	validated
0efc4411-d847-4f9e-8b9e-ea3a18f1724a	0efc4411-d847-4f9e-8b9e-ea3a18f1724a/0b449bd1-e91a-44e0-80ed-928c09d5607c.htseq_counts.txt.gz	d156ad69123cbe51bfa3e95ead1ab12f	250234	validated
0f3779d9-a21a-48f4-adee-b6439b4ae154	0f3779d9-a21a-48f4-adee-b6439b4ae154/5bf47618-fc13-4175-be64-4ef9c64b07c0.htseq_counts.txt.gz	aa994b9de428bff084e704e04ac7ab38	244063	validated
0f4fea05-f5cf-4e8d-b825-cfdfc62068f6	0f4fea05-f5cf-4e8d-b825-cfdfc62068f6/35134e6a-c48c-4631-99ca-daf500d20715.htseq_counts.txt.gz	d7c2c16b76c35e2dc1bab9512b0288be	246120	validated
0ffce811-dba1-4899-b8a0-5e635f162d0e	0ffce811-dba1-4899-b8a0-5e635f162d0e/aa8e0583-47c1-43f0-83bf-153fe6600226.htseq_counts.txt.gz	49b6b256df2908f26c0f9e78afe97cd3	239833	validated
102f8f72-080e-4838-b10e-4f5c87ce00bd	102f8f72-080e-4838-b10e-4f5c87ce00bd/69fac755-f5a3-46de-a56f-2f581f612feb.htseq_counts.txt.gz	68934b13b2f7f2e50d2547c8c83a58c2	253448	validated
107c5443-1cec-452b-b358-c1468724ef6c	107c5443-1cec-452b-b358-c1468724ef6c/af3f98e5-ca39-4ee1-8025-95d7558a9c53.htseq_counts.txt.gz	c0f2f3d829f58384427764fac52e082d	247761	validated
108b73cd-2e8d-4e6c-8fe4-4db8565ee8d5	108b73cd-2e8d-4e6c-8fe4-4db8565ee8d5/c35cf1d5-541d-449b-9c33-522c96e94a48.htseq_counts.txt.gz	c6a9b7d58f64b257a82349e65cf2387d	240194	validated
109e2aa5-7059-4c94-959c-787be121bbcb	109e2aa5-7059-4c94-959c-787be121bbcb/cc40c711-39b7-464e-b9ef-bc448aba2411.htseq_counts.txt.gz	80f6ee6d41d32de4d4d3538429b9eb36	245851	validated
1116789a-1c03-49eb-b683-519ed60f7e2c	1116789a-1c03-49eb-b683-519ed60f7e2c/1b9105ef-c3aa-43ed-983d-357aacea078a.htseq_counts.txt.gz	f12e19fb5af84f70e5b60c742bda6629	245662	validated
11250aef-f67d-4133-a035-2df3ef61d3ab	11250aef-f67d-4133-a035-2df3ef61d3ab/d743efcb-1b74-4b82-8c24-287236db4081.htseq_counts.txt.gz	db06f9299c05410d25136ca70ae2a4d3	245986	validated
116b404c-54dc-4c9a-b01a-d0036e0db461	116b404c-54dc-4c9a-b01a-d0036e0db461/7847c5e6-56d4-4b2a-b4fc-1a85e222f354.htseq_counts.txt.gz	3f2e151e10cd7513366e06bb08a29326	247040	validated
11baabaa-9f59-4519-a855-c48a7b0fba86	11baabaa-9f59-4519-a855-c48a7b0fba86/ccce7624-d72e-4627-812e-9713d0701ccd.htseq_counts.txt.gz	8afe0ab4709fe9954afca9e70214d4bc	244753	validated
12596f5e-7625-4bf2-a51c-cead14e4c0b6	12596f5e-7625-4bf2-a51c-cead14e4c0b6/b800ade1-58f3-4f88-a730-41b69515f1df.htseq_counts.txt.gz	58d32e8d1816c2b140ac3d9e7b5c94e5	246905	validated
127dc384-2bc3-4533-bf72-91adec86d154	127dc384-2bc3-4533-bf72-91adec86d154/c207a477-5284-43d8-9598-ff5e1425d525.htseq_counts.txt.gz	f1d25480e96a7325c4d6fb0de907d06b	248900	validated
12abf086-86aa-4f33-9311-c47dd0f93660	12abf086-86aa-4f33-9311-c47dd0f93660/4af6ac01-0ca7-4da6-be8d-93c5480a83b5.htseq_counts.txt.gz	56a748fba1ee7d2b39fd43a0ff763b1a	247979	validated
12f67cc3-4d38-45fd-b4b0-76d5bd604194	12f67cc3-4d38-45fd-b4b0-76d5bd604194/d486473d-3a28-4ba9-9a5d-b84c8dd4ee67.htseq_counts.txt.gz	c8115865434e75872ca22a08112c83fe	249590	validated
13226fbd-0075-43e5-9787-5b5a7ac0ea3e	13226fbd-0075-43e5-9787-5b5a7ac0ea3e/602ce9af-ba1b-4016-b813-5cd6975c581b.htseq_counts.txt.gz	45bcab1a6feabea766523e1484f585c9	242668	validated
136523f6-fb51-46b9-9e19-ee513e9f83d8	136523f6-fb51-46b9-9e19-ee513e9f83d8/7d84977a-f31c-41dd-bee1-33ff6231aae0.htseq_counts.txt.gz	cd88282fb68ece82a60ff8c5ab08a8af	246936	validated
139903d1-0067-4ad1-beae-49bb15ba4dc3	139903d1-0067-4ad1-beae-49bb15ba4dc3/de135ca0-8d72-42d0-9b7b-ac55977c808d.htseq_counts.txt.gz	495205c6d1d66ac898c1decfb5a260b5	249141	validated
13c400a2-9b02-4f1b-82ea-0d4426196dd3	13c400a2-9b02-4f1b-82ea-0d4426196dd3/4f50337d-7a62-4716-820f-ff3484f8229a.htseq_counts.txt.gz	99110a4302f169e46db0b6b87323839f	237151	validated
1427aa0d-1a03-46f3-956a-ada367f29545	1427aa0d-1a03-46f3-956a-ada367f29545/d6b37299-fa7d-4508-94eb-79679ed349bb.htseq_counts.txt.gz	d470e18bd04ee1ae2bad1d0408d5374e	250021	validated
142fc02d-3431-4737-8196-308a2f1360f7	142fc02d-3431-4737-8196-308a2f1360f7/fb2f4ef0-70d7-4294-981b-f889d1f4cde8.htseq_counts.txt.gz	21cc642b917503028805a273f37fc631	246401	validated
14800596-ac97-4e44-aad8-33e442a353ba	14800596-ac97-4e44-aad8-33e442a353ba/1c967f7a-17e9-42a1-996d-44ee5bf36339.htseq_counts.txt.gz	0cb805113ce225891827afc4b06839f2	246376	validated
149def29-62d1-4042-ae12-290cf1e1330d	149def29-62d1-4042-ae12-290cf1e1330d/b5366fc9-f8c3-4436-9022-eac81d3a82ba.htseq_counts.txt.gz	3cbe19d5367a903e78136e9b066aa9ac	247717	validated
14ce7af3-54ab-43a3-b78e-3ad4337d16e5	14ce7af3-54ab-43a3-b78e-3ad4337d16e5/3d52ff49-bb27-43de-a251-cfae1e2ad8e6.htseq_counts.txt.gz	63b54a277402994f544d72a8b6d2bee8	246755	validated
14ff0ad9-467b-4950-b063-c78e2a5d12e3	14ff0ad9-467b-4950-b063-c78e2a5d12e3/b335d5a3-dfad-48a5-b054-e00ac4202f5c.htseq_counts.txt.gz	e0a03097ff9b8ab0d7ef37c8c74a7a43	246285	validated
151977d3-e4fd-40e5-98bd-2a73a0fdcae3	151977d3-e4fd-40e5-98bd-2a73a0fdcae3/2209fafa-d963-4a34-ae27-aadae1ce0493.htseq_counts.txt.gz	f04e42aa7ef9fa5335f3d8c212e82070	239821	validated
15533faf-01b9-4402-8897-d831c54e9471	15533faf-01b9-4402-8897-d831c54e9471/7a20005a-6174-4075-a979-2115d238a484.htseq_counts.txt.gz	ab5e0ee2238b67e9d5206aca69954f4b	240578	validated
15a9dbc7-3ff6-4084-ab0d-6462ce7d34cd	15a9dbc7-3ff6-4084-ab0d-6462ce7d34cd/8a7cce47-f20c-4ee8-97c6-3e005a43f986.htseq_counts.txt.gz	6252ff48344dc8701256b6c0a2b7b287	249715	validated
15f1a9ae-220a-43c3-8f59-83d0de8f7d3a	15f1a9ae-220a-43c3-8f59-83d0de8f7d3a/bb5cc432-02ff-484e-8330-968dd22020c4.htseq_counts.txt.gz	ad776e53e7799dfa09516dc80f3b1134	243314	validated
162bb6cb-1ee2-47d0-94d2-a4325e08037e	162bb6cb-1ee2-47d0-94d2-a4325e08037e/d5dc2ddd-6376-4148-b272-1616b0d4b83c.htseq_counts.txt.gz	25bc357adeb6f540f021556d955fa974	245564	validated
169f34dd-0e8e-45ab-8abf-a4712e972969	169f34dd-0e8e-45ab-8abf-a4712e972969/5232e83c-8fe2-45c5-b02b-555f61b8a6f4.htseq_counts.txt.gz	d7edd7a2dcab1b560a95ffe957b66683	247920	validated
16f54aec-4030-4b50-be7f-7de7dac5a6f1	16f54aec-4030-4b50-be7f-7de7dac5a6f1/e2cc76cb-0dc3-49ae-aaf8-473fcd5e3c53.htseq_counts.txt.gz	f0fbae63d876bc4440e4d243eee2f2b6	245272	validated
176629fc-ffb3-438e-9d68-6a700669da38	176629fc-ffb3-438e-9d68-6a700669da38/50bcd8f9-3268-468e-9048-1e195dfee673.htseq_counts.txt.gz	a629dfc7e73e8bff5f338571519863f6	244692	validated
177d078e-cc7a-4a6e-b937-ac3b62eae013	177d078e-cc7a-4a6e-b937-ac3b62eae013/80d876ef-1100-418a-a99f-6392b5f9b16a.htseq_counts.txt.gz	886a75e4e7622ddb360a6f7edbf22da9	250011	validated
18d97fa2-33e8-4414-974c-9a90ab0ecc9b	18d97fa2-33e8-4414-974c-9a90ab0ecc9b/cfde826b-8c51-47cf-8657-f304b7d2b0cc.htseq_counts.txt.gz	d68f47927df4f0addd472534d0d5977a	246443	validated
190e8562-9e4e-4b73-b58e-d96af12a1d14	190e8562-9e4e-4b73-b58e-d96af12a1d14/e6fb93c5-93db-44a2-abef-45628623e631.htseq_counts.txt.gz	669eccf5203c00b97882bfd1c63b33e3	239058	validated
197f93b5-fed0-43ca-ab4e-171357b4ca2b	197f93b5-fed0-43ca-ab4e-171357b4ca2b/bdce807a-7ef6-42ad-ab3a-ebcaa61ef05b.htseq_counts.txt.gz	4c0ee4b8dc14e186c2429b20d602e1f1	245507	validated
1a1de3fa-e7e1-4847-b83f-ed65c30e1574	1a1de3fa-e7e1-4847-b83f-ed65c30e1574/eec63bb3-38b1-4cd2-aacf-2c6fe312655c.htseq_counts.txt.gz	6290ef1ea2216c09c573add6afc034d7	247724	validated
1afa3347-9752-42e8-b3e3-fede626eaae5	1afa3347-9752-42e8-b3e3-fede626eaae5/0c72cb06-eb35-4ec8-a444-f66d9274bded.htseq_counts.txt.gz	42d0c4bc34dd21893bc556c681b39dc5	248563	validated
1b01c7d4-db34-4778-bbd3-42bd07001c58	1b01c7d4-db34-4778-bbd3-42bd07001c58/901a008e-aae1-421a-b2f5-407654fab9c6.htseq_counts.txt.gz	c88e8a0d92d95700889b9836f600f4cb	244004	validated
1b02adcf-aba5-4659-95ea-d3b19449d15c	1b02adcf-aba5-4659-95ea-d3b19449d15c/142a1ab3-0aff-4825-bf1d-2628f15221ab.htseq_counts.txt.gz	cc5434b842e05d398cdb399eaedeafb1	250482	validated
1bb61d86-3484-4827-8722-92a72856c9a2	1bb61d86-3484-4827-8722-92a72856c9a2/d60f15be-f76f-44ac-ad60-b0379ebb9400.htseq_counts.txt.gz	5ef94ade08f3367d0e99fd74d91a5c98	244857	validated
1c1cec72-9be4-4ae0-ac7c-d001e33e02a7	1c1cec72-9be4-4ae0-ac7c-d001e33e02a7/6a71f4cc-ffd6-44a8-8d9b-551da9d5c57c.htseq_counts.txt.gz	693704367b9152e5bfcf44d247b4bbe5	244230	validated
1c2694c8-d949-45e0-baf8-142da60ef7f7	1c2694c8-d949-45e0-baf8-142da60ef7f7/c03f9c2e-402d-4261-838f-c8ddb8c8e4b9.htseq_counts.txt.gz	808ff522aabe3cabcc9d1c5b3670cc9c	247170	validated
1c3aa5d5-2b01-45eb-9656-5dad60acc1cc	1c3aa5d5-2b01-45eb-9656-5dad60acc1cc/1a1ff171-6220-402d-88e1-cb7cdb028bf7.htseq_counts.txt.gz	155633030f90bd09ba093815f00ab49c	251814	validated
1c5a1a03-13fd-48af-a585-469c961e1ea4	1c5a1a03-13fd-48af-a585-469c961e1ea4/b0e85075-53f1-4786-b974-e0d8132cff32.htseq_counts.txt.gz	d8c075efea6fff95c4142f62fc72e4a9	244964	validated
1c7442b0-57f7-466c-912d-22a4ebaf3d33	1c7442b0-57f7-466c-912d-22a4ebaf3d33/8f7b5cf3-861a-4aeb-b13c-1d4ad2a9f86d.htseq_counts.txt.gz	e2ccf6d34c3f25326a29b33d24912c32	246529	validated
1cf93752-4391-497d-9ad8-125e720a5ec4	1cf93752-4391-497d-9ad8-125e720a5ec4/d217f918-c0f6-4f4a-9ba0-88dbdc85487a.htseq_counts.txt.gz	e3ceafbeb1ea74377f093b4d6559393a	244643	validated
1d0c055c-5ad4-4536-aad3-ee333444a1df	1d0c055c-5ad4-4536-aad3-ee333444a1df/8e1b33b5-801d-43ec-a7e4-e86756635f33.htseq_counts.txt.gz	09db4fcf4bcb52d7d221335236afc5c0	258637	validated
1d20855d-6f12-45d5-8923-7709e99bea67	1d20855d-6f12-45d5-8923-7709e99bea67/436edf17-c07a-4e3c-95bd-a92ac58aa010.htseq_counts.txt.gz	cf47ad5cbbde81f7c74557ea490b7468	246049	validated
1df14d6f-94a3-4bc6-822e-de261495a028	1df14d6f-94a3-4bc6-822e-de261495a028/05a7206f-577e-477b-9900-8f76f1bcd5b2.htseq_counts.txt.gz	0d75e0d10d2d85d75459c3b5945c4539	248402	validated
1e483844-f0b3-4f4b-8913-cab00d4b6fee	1e483844-f0b3-4f4b-8913-cab00d4b6fee/4a261974-2519-4759-a52e-84779436a2d9.htseq_counts.txt.gz	eaec9568f23012081467e07cfff7e726	239040	validated
1e7a1ab0-883f-4a53-97d3-e97127dcdf1a	1e7a1ab0-883f-4a53-97d3-e97127dcdf1a/a68c4dd1-aee2-471f-b8bb-73a460a65983.htseq_counts.txt.gz	51021a9152432da37d1a557e9a7f2276	240412	validated
1ec2805d-fb5e-4838-a40e-2b5832d5ee49	1ec2805d-fb5e-4838-a40e-2b5832d5ee49/238d7f95-073f-406e-ac78-dd4cf614d541.htseq_counts.txt.gz	9ad6cfc1cce21968fdcc821e644ae18e	241496	validated
1ed2f6b0-dbdb-470b-94c7-ab5c76c51aa6	1ed2f6b0-dbdb-470b-94c7-ab5c76c51aa6/74f6e036-aad1-47c6-a04b-2b328a1d6d05.htseq_counts.txt.gz	9c0e0d123d7b9987b94a28326ee2df58	244797	validated
1f528612-c631-42ee-baf1-dca95e5afa66	1f528612-c631-42ee-baf1-dca95e5afa66/bf34bc0c-4fc0-4102-b89c-d6dc9b37608f.htseq_counts.txt.gz	907c0a7f0f4161af47a039aa5d6aaa79	243217	validated
1f5cfa01-d563-4ab7-a427-8fa2eef82e74	1f5cfa01-d563-4ab7-a427-8fa2eef82e74/7da91aae-b4e7-4925-a59e-caa5b62212c7.htseq_counts.txt.gz	bb44ebce496cd37150fa53527adba094	246124	validated
1f67204b-6e7f-4019-8eb6-13ad85f28f0e	1f67204b-6e7f-4019-8eb6-13ad85f28f0e/b24c6f7c-7bf2-42d5-b725-02172f858fe2.htseq_counts.txt.gz	26ac6a734dcc2cdef26403271f704eab	246725	validated
1f691eec-0662-46a3-bc54-8ebb3cb109c7	1f691eec-0662-46a3-bc54-8ebb3cb109c7/e95414a8-bbb4-4146-abb5-90b77ba4b08d.htseq_counts.txt.gz	9a7780d6e74d941083788891fb7bc0c3	241179	validated
2065da7f-efd1-4d29-a095-2167e7d1890f	2065da7f-efd1-4d29-a095-2167e7d1890f/0b4642db-7244-4cc7-8f2d-f3506766bd5d.htseq_counts.txt.gz	b427407d663fd89904404f97b5455361	244735	validated
20660473-b2a4-4e2c-87e1-bcd92e1997b3	20660473-b2a4-4e2c-87e1-bcd92e1997b3/f6c02391-5d9a-435c-a617-cd16eb821697.htseq_counts.txt.gz	4a1d005b9ff2270703b2a764a7562aa1	244016	validated
21073ea6-acda-4ab1-84f8-ba00436bd98a	21073ea6-acda-4ab1-84f8-ba00436bd98a/2e30f1ab-a32c-4d0f-aebf-c54ce8274285.htseq_counts.txt.gz	516ce0667522725a2c23003824eda9a5	245253	validated
211d333a-c8d3-4694-9a8c-68b7bf93ea9f	211d333a-c8d3-4694-9a8c-68b7bf93ea9f/a0733760-d0c4-4874-a572-df57966da239.htseq_counts.txt.gz	6d0d523717aafd96ac28a147b884aea4	244429	validated
21a782d9-3abd-4466-82a9-a2436fa31f38	21a782d9-3abd-4466-82a9-a2436fa31f38/5ff0b6e9-b391-43e9-87f7-e86df3c53993.htseq_counts.txt.gz	a59ceee6de96d2a596aed4153a69861b	250265	validated
2244dbb6-8d95-4c67-81a7-dc956ad6f9f2	2244dbb6-8d95-4c67-81a7-dc956ad6f9f2/0529a9a6-75be-4e0f-804e-0ee3311f5854.htseq_counts.txt.gz	1a09f65212a49fb0960e8f9d83f863e9	247517	validated
224c2ad0-f5b5-42dc-9b75-e270eff152ca	224c2ad0-f5b5-42dc-9b75-e270eff152ca/2bfb1bf1-cb2f-448d-8331-6114a7bedc28.htseq_counts.txt.gz	cbe3f33a51499f73a38b42004a25d152	246142	validated
225d93a0-54cd-4fad-bfaf-4f1b864ba630	225d93a0-54cd-4fad-bfaf-4f1b864ba630/605bdc85-139b-43ca-a8af-503fe6560740.htseq_counts.txt.gz	da0d5abbb959bdfd6198c7687c2730a5	252128	validated
22ddf709-8599-4909-be9b-9380a0806380	22ddf709-8599-4909-be9b-9380a0806380/895c6474-089d-40d9-99a5-3f2fdc738497.htseq_counts.txt.gz	713cce92fd693a1525858f156f1a73d5	248428	validated
23252121-5512-48ff-b160-2764ab862e64	23252121-5512-48ff-b160-2764ab862e64/91120318-ab5e-47f6-8455-72bed1d43da6.htseq_counts.txt.gz	e72c348e543432ed67cb941e423b6209	243376	validated
23dd3795-b80e-4a35-94f8-7e7e46f9f1e0	23dd3795-b80e-4a35-94f8-7e7e46f9f1e0/f2041720-18a8-44d3-ba98-5e59e8f231f6.htseq_counts.txt.gz	a99c69b094e4e18fda416b7fc26f1c0a	241044	validated
